PATH1	DURATION1	PATH2	DURATION2	OFFSET	TRANSCRIPT
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0207.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0207.wav	1.2350625	-2.005875	ride
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0070.wav	2.55	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0070.wav	1.679875	0.105125	kilo
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0058.wav	2.85	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0058.wav	2.75	-0.031625	Each one volunteered to jump first.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0001.wav	4.8	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0001.wav	4.3001875	0.5948125	Trespassers can be prosecuted and fined.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0109.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0109.wav	1.0324375	0.3725625	four
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0177.wav	0.3150625	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0177.wav	0.0	0.3353125	xxx
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0039.wav	2.4	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0039.wav	1.5295	0.3705	spit
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0165.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0165.wav	1.231125	0.213875	dart
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0209.wav	7.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0209.wav	7.05	0	He further proposed grants of an unspecified sum for experimental hospitals.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0015.wav	2.55	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0015.wav	1.8765625	0.4334375	blend
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0130.wav	3.75	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0130.wav	2.8471875	0.2528125	The results were very disappointing.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0062.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0062.wav	1.287125	0.042875	cork
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0181.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0181.wav	0.94575	0.32925	dread
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0031.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0031.wav	1.7384375	0.0665625	hold
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0131.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0131.wav	1.08275	0.0323125	rake
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0191.wav	5.4	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0191.wav	5.0069375	0.3780625	She wore wore fleecy over wooden wool oh
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0091.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0091.wav	0.833375	0.291625	red
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0023.wav	4.65	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0023.wav	3.918875	0.431125	She doesn't like to have it hanging around.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0198.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0198.wav	1.096	0.4440625	xxx
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0011.wav	2.4	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0011.wav	1.6975	0.3125625	night
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0032.wav	3.75	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0032.wav	2.79275	0.42725	The fish swam across the pond.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0204.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0204.wav	1.306625	0.203375	lake
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0206.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0206.wav	1.025375	0.369625	nest
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0140.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0140.wav	1.1835	0.0915625	whisky
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0088.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0088.wav	1.1905	0.2595625	lee
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0012.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0012.wav	1.2320625	0.5029375	write
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0101.wav	3.45	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0101.wav	2.3403125	0.2746875	I've kept it with me ever since.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0188.wav	3.15	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0188.wav	2.0501875	0.5848125	He wrapped the package hastily.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0201.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0201.wav	1.40175	0.13825	wicked
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0127.wav	4.8	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0127.wav	4.1969375	0.0380625	We selected places where families will be welcome.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0014.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0014.wav	1.4071875	0.3928125	blend
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0080.wav	3.15	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0080.wav	2.465	-0.0483125	sew
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0065.wav	2.85	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0065.wav	2.5198125	0.0851875	There was only one decision to be made.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0124.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0124.wav	1.05475	0.2853125	bitten
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0145.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0145.wav	1.2125	0.2075	left
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0156.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0156.wav	1.758625	0.096375	lend
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0119.wav	4.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0119.wav	4.4671875	0.2278125	He is definitely a notch above us.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0139.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0139.wav	1.1398125	0.4251875	court
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0056.wav	4.35	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0056.wav	3.585	-0.0565	This is a good place, though small.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0180.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0180.wav	1.2520625	0.1029375	catch
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0205.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0205.wav	1.2116875	0.073375	zip
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0103.wav	2.7	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0103.wav	2.0614375	0.2235625	dice
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0199.wav	4.8	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0199.wav	4.4085625	0.0764375	Help Greg to pick a peck of potatoes.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0089.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0089.wav	1.500875	0.219125	dead
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0178.wav	2.625	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0178.wav	2.3954375	0.2295625	xxx
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0129.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0129.wav	1.153875	0.196125	sink
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0113.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0113.wav	1.3144375	0.445625	goat
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0143.wav	2.7	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0143.wav	1.5128125	0.1771875	victor
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0007.wav	4.5	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0007.wav	3.996	0.199	People who value themselves are life's winners.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0096.wav	2.55	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0096.wav	1.6978125	0.0471875	four
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0117.wav	4.5	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0117.wav	3.456875	0.518125	He is definitely a notch above us.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0028.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0028.wav	1.452875	0.582125	knot
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0125.wav	2.55	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0125.wav	2.05775	0.00725	bitten
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0019.wav	2.7	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0019.wav	1.67125	0.56375	muck
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0102.wav	3.45	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0102.wav	3.3019375	0.3330625	[relax your mouth in its normal position]
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0172.wav	3.45	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0172.wav	2.807375	0.057625	The wait for work can be very long.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0154.wav	2.4	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0154.wav	1.8805	0.3245	nut
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0141.wav	2.4	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0141.wav	1.935	-0.1083125	whisky
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0082.wav	4.8	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0082.wav	4.0261875	0.5388125	Those musicians harmonize marvelously.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0038.wav	7.5	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0038.wav	6.1780625	0.647	Some hotels are available nearby.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0167.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0167.wav	1.323	0.062	sin
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0010.wav	2.4	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0010.wav	1.5221875	0.3528125	wicker
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0024.wav	2.7	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0024.wav	1.8481875	0.386875	chip
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0060.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0060.wav	1.745	-0.346125	chair
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0092.wav	2.4	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0092.wav	1.7	-0.0654375	zip
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0008.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0008.wav	1.3223125	0.3976875	dread
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0195.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0195.wav	1.288375	0.291625	foe
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0044.wav	3.3	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0044.wav	2.7080625	0.3019375	He asked you for a loan.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0030.wav	4.5	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0030.wav	3.8933125	0.3716875	I'm willing to experiment for the first time.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0168.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0168.wav	1.03025	0.22475	see
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0176.wav	2.4	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0176.wav	1.2826875	0.3423125	select
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0211.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0211.wav	1.53	0	spark
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0098.wav	3.0	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0098.wav	2.1131875	0.0768125	two
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0026.wav	2.7	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0026.wav	1.6993125	0.62075	meat
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0146.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0146.wav	1.295	-0.0019375	yes
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0169.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0169.wav	1.2491875	0.1608125	tango
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0059.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0059.wav	1.88	-0.0583125	tread
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0075.wav	2.4	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0075.wav	1.5765625	0.0584375	glitter
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0097.wav	3.9	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0097.wav	3.0576875	0.0823125	There was only one decision to be made.
